condition,corner_label,region_index,local_stack_token,stack_token,palette_family,n_replicates,source_files,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,max_height,max_run,distinct_lte,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,analysis_scale,f_w,f_l,f_n,f_k,f_o,f_v,f_g
full,cvy,17,cyy,cvv,CMY+OVG,1,DSC_4561cvy.tif,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,,0.3333333333333333,0.5773502691896257,0.3738562091503268,0.48888888888888893,0.954248366013072,55.60660835952862,25.101988035983457,-62.901087858384976,6.0,5.0,5.0,1220.0,7377.0,3149.0,1245.0,1220.0,1245.0,1.0,0.65,0.65,8.0,98.0,7.898548579519107,25.0,0.020080321285140562,0.5098039507865906,0.4745098054409027,0.7960784435272217,54.91588569143126,22.58688071289988,-40.87123077760899,54.584255975043725,22.27844106533115,-41.089293561350786,9.733982482889152,22.183720735040545,2.003063933841186,5.035499443816699,1.6796000956360506,298.92658467952845,46.69715928849785,0.5477784540474742,,,,,,0.6666666666666666,
full,cvy,18,cycymy,cvcvyv,CMY+OVG,1,DSC_4561cvy.tif,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,,0.41666666666666663,0.4330127018922193,0.4660130718954249,0.5777777777777778,0.7875816993464052,60.86018638677629,3.7201899126353966,-30.767224567540595,6.0,5.0,5.0,3500.0,14932.0,6294.0,3572.0,3500.0,3572.0,1.0,0.65,0.65,8.0,98.0,12.551351438949474,72.0,0.020156774916013438,0.5254902243614197,0.5098039507865906,0.7411764860153198,56.83020249249438,14.493427995157017,-30.42237114666947,56.706319047599784,14.005035640883712,-27.703818926794074,9.092468697043062,11.507491162401658,3.2964040417560416,8.942152593297973,2.8333436459695633,295.47345301629196,33.698369711849686,0.5477784540474742,,,,,,0.5,
full,cvy,19,cycyy,cvcvv,CMY+OVG,1,DSC_4561cvy.tif,0.4,0.6,0.0,0.4,0.0,,0.3,0.5196152422706631,0.35921568627450984,0.5184313725490196,0.9450980392156862,57.230916724072955,19.10439038254935,-59.01091171208801,6.0,5.0,5.0,1048.0,7060.0,3011.0,1069.0,1048.0,1069.0,1.0,0.65,0.65,8.0,98.0,4.700110942992824,21.0,0.019644527595884004,0.4941176474094391,0.48235294222831726,0.7960784435272217,54.93160165036204,21.438636382034083,-41.36789487144625,55.13178686830544,21.296598006676067,-41.28581339352293,10.362035436098152,17.944681591866527,1.9958760876135386,3.8814776575884444,1.1072800648519427,297.39514869022224,46.59310953366501,0.5477784540474742,,,,,,0.6,
full,cvy,20,cy,cv,CMY+OVG,1,DSC_4561cvy.tif,0.5,0.5,0.0,0.5,0.0,,0.25,0.4330127018922193,0.33725490196078434,0.5627450980392157,0.9313725490196079,59.81163391751927,10.177625879693009,-52.969272073506076,6.0,5.0,5.0,1764.0,9466.0,3982.0,1799.0,1764.0,1799.0,1.0,0.65,0.65,8.0,98.0,5.363892569968854,35.0,0.019455252918287938,0.4941176474094391,0.49803921580314636,0.8078431487083435,56.28224326433286,19.05768022619081,-41.27113891090908,56.20273974674014,18.845536790635528,-41.11657955871844,11.890129999316398,15.104909237377287,1.725854126931339,3.393441001440574,1.1084991814882545,294.7859690200867,45.45879543726712,0.5477784540474742,,,,,,0.5,
full,cvy,21,cmycy,cyvcv,CMY+OVG,1,DSC_4561cvy.tif,0.4,0.4,0.2,0.4,0.2,,0.4,0.34641016151377546,0.4698039215686275,0.6250980392156863,0.7450980392156863,63.859354896719594,-5.781400103659795,-20.082050431443243,6.0,5.0,5.0,2859.0,13520.0,5767.0,2918.0,2859.0,2918.0,1.0,0.65,0.65,8.0,98.0,19.352319559563163,59.0,0.02021932830705963,0.5215686559677124,0.5490196347236633,0.7176470756530762,59.17892629971209,8.786985055544761,-25.792426924038715,58.935461429445404,7.676644197538695,-23.345426228161777,12.541306824548109,16.33256433282307,3.52700102735797,9.885939380950049,3.381279960989805,288.81299180646164,27.248126412622284,0.5477784540474742,,,,,,0.4,
full,cvy,22,ccycy,ccvcv,CMY+OVG,1,DSC_4561cvy.tif,0.6,0.4,0.0,0.6,0.0,,0.2,0.34641016151377546,0.31529411764705884,0.6070588235294118,0.9176470588235294,62.53851352418627,1.434861162781076,-46.72991676815164,6.0,5.0,5.0,1075.0,7070.0,3019.0,1094.0,1075.0,1094.0,1.0,0.65,0.65,8.0,98.0,5.878819792067693,19.0,0.01736745886654479,0.48627451062202454,0.5333333611488342,0.8235294222831726,58.3703357049739,15.483288055968437,-39.89575647103547,58.008637551118746,15.59690409930623,-40.253303887039074,13.352792420030918,16.1690368133814,2.3500197608739626,4.633895559662327,1.3460353772205937,291.2109145314125,42.79490148861501,0.5477784540474742,,,,,,0.4,
full,cvy,23,ccy,ccv,CMY+OVG,1,DSC_4561cvy.tif,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,,0.16666666666666666,0.28867513459481287,0.3006535947712418,0.6366013071895424,0.9084967320261438,64.4242227167021,-4.2472141948939335,-42.48559172864355,6.0,5.0,5.0,1219.0,7396.0,3171.0,1244.0,1219.0,1244.0,1.0,0.65,0.65,8.0,98.0,6.15701959040086,25.0,0.02009646302250804,0.48627451062202454,0.5529412031173706,0.8392156958580017,60.1604536408651,13.224238971117131,-39.146443013076414,59.49440263262123,13.321964520898257,-39.65106609705023,14.213775279566457,18.291564083173853,1.7820729531119848,3.9901560202358803,1.2725350279883887,288.66571789468196,41.31978336028944,0.5477784540474742,,,,,,0.3333333333333333,
full,cvy,24,cmcycy,cycvcv,CMY+OVG,1,DSC_4561cvy.tif,0.5,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,,0.3333333333333333,0.28867513459481287,0.4294117647058824,0.6516339869281046,0.7647058823529411,65.4000610516181,-10.877664955983635,-20.574020139134962,6.0,5.0,5.0,3360.0,14944.0,6358.0,3429.0,3360.0,3429.0,1.0,0.65,0.65,8.0,98.0,24.095042436523993,69.0,0.020122484689413824,0.5098039507865906,0.572549045085907,0.7333333492279053,60.942027556463486,4.939979549647006,-24.179586128468145,60.912870837864276,2.9992247477949343,-21.1926345013019,14.064641959025037,16.824745063562293,4.805072383809081,19.961711696941368,6.548582144017139,281.5468363602185,24.67905555921741,0.5477784540474742,,,,,,0.3333333333333333,
full,cvy,25,cccy,cccv,CMY+OVG,1,DSC_4561cvy.tif,0.75,0.25,0.0,0.75,0.0,,0.125,0.21650635094610965,0.2823529411764706,0.6735294117647059,0.8970588235294118,66.84522755777503,-11.150676416141758,-37.10830404442107,6.0,5.0,5.0,731.0,5645.0,2426.0,746.0,731.0,746.0,1.0,0.65,0.65,8.0,98.0,4.86035681580713,15.0,0.020107238605898123,0.4941176474094391,0.5764706134796143,0.8509804010391235,62.16702854217321,8.663668846983663,-37.797747193320454,62.3033508692369,9.320879837708123,-37.779609875967694,14.302191527301359,20.37079173943622,2.559074555015986,3.904437644236189,1.0993130796854713,282.9098355765287,38.77794283842761,0.5477784540474742,,,,,,0.25,
full,cvy,26,ccccy,ccccv,CMY+OVG,1,DSC_4561cvy.tif,0.8,0.2,0.0,0.8,0.0,,0.1,0.17320508075688773,0.27137254901960783,0.6956862745098039,0.8901960784313726,68.32722199238263,-15.175958796576017,-33.85255153955442,6.0,5.0,5.0,275.0,3925.0,1678.0,281.0,275.0,281.0,1.0,0.65,0.65,8.0,98.0,4.887351390805697,6.0,0.021352313167259787,0.4941176474094391,0.6117647290229797,0.8627451062202454,64.26661689965714,6.7091508430789375,-36.72767555941658,63.99016234549601,6.961744730668156,-36.57752133878972,14.920798923891741,22.443548645175852,2.193073802232301,4.189187404024543,1.0713983817973336,280.3522437326077,37.33543701408828,0.5477784540474742,,,,,,0.2,
full,cvy,27,cccccy,cccccv,CMY+OVG,1,DSC_4561cvy.tif,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0,,0.08333333333333333,0.14433756729740643,0.26405228758169935,0.7104575163398693,0.8856209150326798,69.32599965674956,-17.80812918878638,-31.67264899482809,6.0,5.0,5.0,1430.0,8815.0,3703.0,1460.0,1430.0,1460.0,1.0,0.65,0.65,8.0,98.0,5.815563696760217,30.0,0.02054794520547945,0.4901960790157318,0.6235294342041016,0.8705882430076599,65.21473342327752,4.4630046593985,-36.05488795454668,64.7018067386286,5.880475001072563,-36.318217034225654,14.805751057198822,23.06750812780455,2.065423051868008,5.199380908290487,1.6195849064289212,277.0563850451905,36.330061326740534,0.5477784540474742,,,,,,0.16666666666666666,
full,cvy,28,c,c,CMY+OVG,1,DSC_4561cvy.tif,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,6.0,5.0,5.0,615.0,4681.0,2004.0,627.0,615.0,627.0,1.0,0.65,0.65,8.0,98.0,1.5175785988731612,12.0,0.019138755980861243,0.5137255191802979,0.6823529601097107,0.9176470637321472,70.21685680634866,0.9547009081423696,-34.45036331076587,70.20595604662199,0.9430668015492939,-34.38009512068129,19.58331600028425,34.42586269767023,0.5294631748778709,1.0055601852728768,0.34239451913184854,271.5873950547557,34.46358928010504,0.5477784540474742,,,,,,0.0,
full,cvy,29,cmcy,cycv,CMY+OVG,1,DSC_4561cvy.tif,0.5,0.25,0.25,0.5,0.25,,0.375,0.21650635094610965,0.4754901960784314,0.696078431372549,0.6813725490196079,68.58410455308922,-19.106512611534065,-3.9524549392383035,6.0,5.0,5.0,2139.0,10895.0,4630.0,2183.0,2139.0,2183.0,1.0,0.65,0.65,8.0,98.0,17.87598004174086,44.0,0.02015574896930829,0.5254902243614197,0.6196078658103943,0.6980392336845398,63.94082508219988,-5.222155996284283,-12.977555113659633,64.03424616341913,-5.153358054263158,-11.097648802534938,14.395821657798246,17.19848353845631,8.524725822177947,15.070390951955105,4.36078938454891,248.08019199979984,13.988847342708448,0.5477784540474742,,,,,,0.25,
full,cvy,30,ccmcy,ccycv,CMY+OVG,1,DSC_4561cvy.tif,0.6,0.2,0.2,0.6,0.2,,0.30000000000000004,0.17320508075688773,0.4258823529411765,0.7137254901960784,0.7176470588235294,69.53954302152165,-22.58248202814289,-7.706928137342306,6.0,5.0,5.0,2389.0,12345.0,5294.0,2437.0,2389.0,2437.0,1.0,0.65,0.65,8.0,98.0,16.82505240488568,48.0,0.019696347968814115,0.5058823823928833,0.6392157077789307,0.7254902124404907,65.15669063947792,-7.224421577516016,-13.396266891662002,65.57802438923584,-7.5039832029557045,-12.82548522706295,13.033360573449286,16.954291234649116,9.161080137378166,15.056938270823315,4.150901298292902,241.6626285034004,15.220125944364538,0.5477784540474742,,,,,,0.2,
full,cvy,31,cccmcy,cccycv,CMY+OVG,1,DSC_4561cvy.tif,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,,0.25,0.14433756729740643,0.39281045751633986,0.7254901960784313,0.7418300653594772,70.24275686116486,-24.544020168431658,-10.087365924118853,6.0,5.0,5.0,4059.0,17161.0,7258.0,4141.0,4059.0,4141.0,1.0,0.65,0.65,8.0,98.0,20.214008103317745,82.0,0.019801980198019802,0.49803921580314636,0.6666666865348816,0.7647058963775635,67.28842301457175,-7.390905452359542,-17.644685702898965,66.73316527932712,-7.87162418525051,-15.848777062757485,13.473012301747195,18.975524108139847,8.925476046061872,17.587749759986043,5.1505583575471,247.27244254551192,19.13009192240866,0.5477784540474742,,,,,,0.16666666666666666,
full,cvy,32,cccccm,cccccy,CMY+OVG,1,DSC_4561cvy.tif,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,,0.16666666666666666,0.0,0.3562091503267974,0.7993464052287581,0.7189542483660132,75.29660301626511,-37.09575172861812,0.50977836820707,6.0,5.0,5.0,1781.0,8842.0,3765.0,1818.0,1781.0,1818.0,1.0,0.65,0.65,8.0,98.0,16.363426996025325,37.0,0.02035203520352035,0.48627451062202454,0.7450980544090271,0.8039215803146362,72.94795550023696,-16.85929638663347,-14.231093820747521,73.06507609043827,-18.737228402860083,-10.865780579498754,15.40800419071617,25.146045073803933,4.813317533795533,14.418877039531658,4.588255453457436,220.16803267200297,22.06263597096391,0.5477784540474742,,,,,,0.0,
full,cvy,33,ccccm,ccccy,CMY+OVG,1,DSC_4561cvy.tif,0.8,0.0,0.2,0.8,0.2,,0.2,0.0,0.3819607843137255,0.8023529411764706,0.6901960784313725,75.5547352424016,-37.82289322407589,4.864422141720537,6.0,5.0,5.0,532.0,3932.0,1730.0,543.0,532.0,543.0,1.0,0.65,0.65,8.0,98.0,12.822327189786437,11.0,0.020257826887661142,0.48235294222831726,0.7529411911964417,0.772549033164978,73.49050675676804,-20.342637636608487,-9.470944316277507,73.50452751278627,-21.314955595100685,-7.347930473587853,13.270448537072022,22.700729198181758,4.706831279832423,10.662425889006935,3.352000985652015,204.96532634105344,22.439289031883103,0.5477784540474742,,,,,,0.0,
full,cvy,34,cccm,cccy,CMY+OVG,1,DSC_4561cvy.tif,0.75,0.0,0.25,0.75,0.25,,0.25,0.0,0.42058823529411765,0.8068627450980392,0.6470588235294118,75.99398463781759,-38.508338624210936,11.446263813771207,6.0,5.0,5.0,1080.0,5661.0,2447.0,1103.0,1080.0,1103.0,1.0,0.65,0.65,8.0,98.0,8.195954952388206,23.0,0.02085222121486854,0.4941176474094391,0.7686274647712708,0.7176470756530762,74.45182154492028,-25.058855619693954,-0.5650504799537881,74.37836694871775,-25.288497550477967,0.2299661368089419,8.955948166103834,18.098025614871037,4.241951634818669,7.319000367214072,2.1608803884180534,181.2917398466177,25.065225453076685,0.5477784540474742,,,,,,0.0,
full,cvy,35,ccm,ccy,CMY+OVG,1,DSC_4561cvy.tif,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.0,0.4849673202614379,0.8143790849673204,0.5751633986928105,76.86250739489427,-38.58330122000342,22.49598611228505,6.0,5.0,5.0,1505.0,7373.0,3147.0,1536.0,1505.0,1536.0,1.0,0.65,0.65,8.0,98.0,6.524338203354684,31.0,0.020182291666666668,0.5176470875740051,0.7843137383460999,0.6549019813537598,75.31134492060352,-28.084091765763375,9.343585096526596,75.36876619290497,-28.091539808548507,9.08790471198182,7.185813538093789,16.900448416091667,2.25986016751359,4.432401778031875,1.4239028166045147,161.59770170922502,29.597614646519272,0.5477784540474742,,,,,,0.0,
full,cvy,36,cmcmcy,cycycv,CMY+OVG,1,DSC_4561cvy.tif,0.5,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,,0.41666666666666663,0.14433756729740643,0.5215686274509804,0.7405228758169934,0.5980392156862745,71.95493204900741,-25.78335827230749,12.634635138265482,6.0,5.0,5.0,3468.0,14958.0,6306.0,3539.0,3468.0,3539.0,1.0,0.65,0.65,8.0,98.0,23.44537984861076,71.0,0.020062164453235377,0.5372549295425415,0.6941176652908325,0.6274510025978088,68.78230678439127,-17.725189968706257,4.906330823012517,68.17502051858615,-15.186568012503837,2.4318376424639903,6.3922341731870285,11.607166539168885,7.065649846629982,20.758749252475063,6.5818829236208884,164.52791685564978,18.391694907527356,0.5477784540474742,,,,,,0.16666666666666666,
full,cvy,37,ccmcm,ccycy,CMY+OVG,1,DSC_4561cvy.tif,0.6,0.0,0.4,0.6,0.4,,0.4,0.0,0.5364705882352941,0.820392156862745,0.5176470588235295,77.67664033697756,-37.72301156590308,31.332784159337134,6.0,5.0,5.0,1459.0,7061.0,3067.0,1489.0,1459.0,1489.0,1.0,0.65,0.65,8.0,98.0,5.889938718169835,30.0,0.020147750167897917,0.5411764979362488,0.7921568751335144,0.6313725709915161,76.10049824188673,-28.67442755220767,13.796617398608824,75.98442190300759,-28.84139940505484,14.001834996819722,8.117229577717819,19.795914760800873,2.3574366753894282,4.636328766620168,1.4039651654414336,154.30560174438529,31.82089639042876,0.5477784540474742,,,,,,0.0,
full,cvy,38,cm,cy,CMY+OVG,1,DSC_4561cvy.tif,0.5,0.0,0.5,0.5,0.5,,0.5,0.0,0.6137254901960785,0.8294117647058823,0.43137254901960786,79.08731311025821,-35.04058229831547,44.36686585857201,6.0,5.0,5.0,2124.0,9445.0,4056.0,2168.0,2124.0,2168.0,1.0,0.65,0.65,8.0,98.0,2.864744504430803,44.0,0.02029520295202952,0.5647059082984924,0.8039215803146362,0.570588231086731,77.04444977843332,-31.162036193233128,23.785099636471465,77.08574863417749,-31.145433852166708,23.82971990401319,8.252146988312996,21.043419667510392,1.1549120164429754,2.0665975798437475,0.590773794262711,142.6465313473712,39.202084949977426,0.5477784540474742,,,,,,0.0,
full,cvy,39,cmcmy,cycyv,CMY+OVG,1,DSC_4561cvy.tif,0.4,0.2,0.4,0.4,0.4,,0.5,0.17320508075688773,0.5803921568627451,0.7317647058823529,0.5450980392156863,71.91341887409334,-22.071944644301567,19.999104908342623,6.0,5.0,5.0,3079.0,13520.0,5785.0,3142.0,3079.0,3142.0,1.0,0.65,0.65,8.0,98.0,20.426080990683666,63.0,0.02005092297899427,0.5529412031173706,0.6784313917160034,0.615686297416687,67.87063182774563,-12.846427221228751,4.177742678434715,66.94414593440956,-11.745360376684436,3.085097096443306,10.526078684390447,18.755527228939567,6.533944528489844,17.093620970776477,5.079285755586094,161.98513357344586,13.508672260349716,0.5477784540474742,,,,,,0.2,
full,cvy,40,cmcmm,cycyy,CMY+OVG,1,DSC_4561cvy.tif,0.4,0.0,0.6,0.4,0.6,,0.6,0.0,0.6909803921568628,0.8384313725490194,0.34509803921568627,80.71081715514305,-30.926605445549537,56.74685739894987,6.0,5.0,5.0,1456.0,6964.0,3033.0,1485.0,1456.0,1485.0,1.0,0.65,0.65,8.0,98.0,4.200476478010485,29.0,0.019528619528619527,0.5960784554481506,0.8196078538894653,0.5372549295425415,78.45375505433199,-31.38128206962665,29.8043100110172,78.56443193847086,-31.315160806952587,29.976734302533888,10.443141860747255,27.040745550195123,1.6555407431624372,2.9969030847118976,0.8817311571649012,136.47639079048093,43.279114588520535,0.5477784540474742,,,,,,0.0,
full,cvy,41,cmm,cyy,CMY+OVG,1,DSC_4561cvy.tif,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.0,0.742483660130719,0.8444444444444444,0.28758169934640526,81.90233054832865,-27.535536020099894,64.35586331832887,6.0,5.0,5.0,1527.0,7466.0,3183.0,1557.0,1527.0,1557.0,1.0,0.65,0.65,8.0,98.0,3.6401749665603997,30.0,0.019267822736030827,0.6313725709915161,0.8352941274642944,0.5137255191802979,80.03205670130355,-31.277252992910064,34.96732779747025,79.94523348291459,-31.376574618436514,34.639600176389074,11.331506659590296,29.684750129119344,1.4857453944285148,2.8437397703082485,0.831230813937285,131.8117023679846,46.91460932458286,0.5477784540474742,,,,,,0.0,
full,cvy,42,cmcmym,cycyvy,CMY+OVG,1,DSC_4561cvy.tif,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5,,0.5833333333333334,0.14433756729740643,0.6503267973856209,0.7555555555555555,0.4542483660130719,74.4058211376703,-21.888579427164988,35.71179508246398,6.0,5.0,5.0,3468.0,14932.0,6307.0,3538.0,3468.0,3538.0,1.0,0.65,0.65,8.0,98.0,19.191576474622245,70.0,0.01978518937252685,0.5803921818733215,0.6784313917160034,0.5529412031173706,68.11242868713539,-16.04332256977059,15.628180842195938,68.31846053942941,-14.722186779444133,13.384587418668964,10.415786541868878,21.843199793465775,4.586118489752912,13.031369887507033,4.256358447050263,135.7509749847435,22.397058635322868,0.5477784540474742,,,,,,0.16666666666666666,
full,cvy,43,cmmm,cyyy,CMY+OVG,1,DSC_4561cvy.tif,0.25,0.0,0.75,0.25,0.75,,0.75,0.0,0.8068627450980392,0.8519607843137255,0.21568627450980393,83.5042416800598,-22.722707681334942,72.79352079044212,6.0,5.0,5.0,1097.0,5622.0,2448.0,1120.0,1097.0,1120.0,1.0,0.65,0.65,8.0,98.0,4.3777959361284,23.0,0.020535714285714286,0.6745098233222961,0.8509804010391235,0.47843137383461,81.90749949022089,-30.489148861947257,41.77575526181361,81.84460283258564,-30.35087040673953,41.40351992736843,12.174314442227319,32.01513661725805,1.7195404322039216,2.8241041299122633,0.8389000312889394,126.12304419429256,51.718487275063715,0.5477784540474742,,,,,,0.0,
full,cvy,44,cmmmm,cyyyy,CMY+OVG,1,DSC_4561cvy.tif,0.2,0.0,0.8,0.2,0.8,,0.8,0.0,0.8454901960784313,0.8564705882352941,0.17254901960784313,84.52082667829146,-19.591593417616572,77.13877361131732,6.0,5.0,5.0,522.0,3949.0,1721.0,533.0,522.0,533.0,1.0,0.65,0.65,8.0,98.0,4.740581119552553,11.0,0.020637898686679174,0.7098039388656616,0.8666666746139526,0.45098039507865906,83.36105720813646,-29.762623567344853,47.545729151900304,83.17439848614974,-29.830984126359755,46.704647656306015,12.028915309574842,31.313626425369794,1.6999083863451185,3.442272270099603,1.05468322410132,122.04569786198374,56.09287051129879,0.5477784540474742,,,,,,0.0,
full,cvy,45,cmmmmm,cyyyyy,CMY+OVG,1,DSC_4561cvy.tif,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,,0.8333333333333334,0.0,0.8712418300653595,0.8594771241830065,0.14379084967320263,85.22002960492412,-17.423035804343623,79.69705339328037,6.0,5.0,5.0,1799.0,8810.0,3760.0,1828.0,1799.0,1828.0,1.0,0.65,0.65,8.0,98.0,6.452939996561761,29.0,0.01586433260393873,0.7490196228027344,0.8823529481887817,0.43529412150382996,84.97970462085591,-28.354026706345405,51.161968151123816,84.62573408663857,-28.63977690929246,50.21166093002923,11.69589678202431,30.55806616876719,1.6553124572177875,3.877288240973538,1.3093720687495436,118.99527496251943,58.493570719872764,0.5477784540474742,,,,,,0.0,
full,cvy,46,m,y,CMY+OVG,1,DSC_4561cvy.tif,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,6.0,5.0,5.0,626.0,4766.0,2025.0,632.0,626.0,0.0,0.0,0.65,0.65,8.0,98.0,0.6376113672368424,6.0,0.00949367088607595,1.0,0.9176470637321472,0.34117648005485535,92.05599680361254,-9.243302930963926,71.09721123191457,92.15005821613289,-9.264492235439771,71.0155962183107,5.004516012184022,18.038534747817756,0.22960534427881987,0.4611238100564476,0.13154736002096426,97.40743950443607,71.69555142426233,0.5477784540474742,,,,,,0.0,
full,cvy,47,cmym,cyvy,CMY+OVG,1,DSC_4561cvy.tif,0.25,0.25,0.5,0.25,0.5,,0.625,0.21650635094610965,0.6686274509803922,0.7186274509803922,0.46568627450980393,72.16040860592445,-14.966083294350675,31.363554691802808,6.0,5.0,5.0,2118.0,10853.0,4608.0,2162.0,2118.0,2162.0,1.0,0.65,0.65,8.0,98.0,18.603147677559505,44.0,0.020351526364477335,0.5921568870544434,0.6274510025978088,0.5529412031173706,64.865192614348,-7.497123112567977,9.998307764235271,64.73945526889545,-6.520122848953305,8.54730798525213,12.587514074496196,23.779809058037916,5.23254986539072,14.673594819175678,4.528274208262626,126.86400083084402,12.496920145114485,0.5477784540474742,,,,,,0.25,
